"NCBI_ID","Genome_ID","Accession_ID","Taxon_name","Attribute","Attribute_value","Attribute_source","Evidence","Frequency","Confidence_in_curation","Note","Rank","Parent_name","Parent_NCBI_ID","Parent_rank"
1004786,NA,NA,"Alteromonas mediterranea DE1","coding genes",4321,"Kegg","igc","usually","high",NA,"strain","Alteromonas mediterranea",314275,"species"
1806,NA,NA,"Mycobacterium microti","coding genes",4321,"Kegg","igc","usually","high",NA,"biotype","Mycobacterium tuberculosis",1773,"species"
209261,NA,NA,"Salmonella enterica subsp. enterica serovar Typhi Ty2","coding genes",4322,"Kegg","igc","usually","high",NA,"strain","Salmonella enterica",28901,"species"
693444,NA,NA,"Enterobacteriaceae bacterium FGI 57","coding genes",4323,"Kegg","igc","usually","high",NA,"species","Enterobacteriaceae",543,"family"
1862950,NA,NA,"Rhizobiales bacterium NRL2","coding genes",4323,"Kegg","igc","usually","high",NA,"species","Hyphomicrobiales",356,"order"
349747,NA,NA,"Yersinia pseudotuberculosis IP 31758 (serotype O:1b)","coding genes",4324,"Kegg","igc","usually","high",NA,"strain","Yersinia pseudotuberculosis",633,"species"
585054,NA,NA,"Escherichia fergusonii","coding genes",4324,"Kegg","igc","usually","high",NA,"strain","Escherichia fergusonii",564,"species"
296,NA,NA,"Pseudomonas fragi","coding genes",4324,"Kegg","igc","usually","high",NA,"species","Pseudomonas",286,"genus"
1081093,NA,NA,"Salmonella enterica subsp. enterica serovar Gallinarum/pullorum RKS5078","coding genes",4325,"Kegg","igc","usually","high",NA,"strain","Salmonella enterica",28901,"species"
323097,NA,NA,"Nitrobacter hamburgensis","coding genes",4326,"Kegg","igc","usually","high",NA,"strain","Nitrobacter hamburgensis",912,"species"
1199187,NA,NA,"Mycobacterium avium subsp. paratuberculosis MAP4","coding genes",4326,"Kegg","igc","usually","high",NA,"strain","Mycobacterium avium",1764,"species"
1262470,NA,NA,"Herbaspirillum hiltneri","coding genes",4327,"Kegg","igc","usually","high",NA,"strain","Herbaspirillum hiltneri",341045,"species"
383372,NA,NA,"Roseiflexus castenholzii","coding genes",4330,"Kegg","igc","usually","high",NA,"strain","Roseiflexus castenholzii",120962,"species"
765911,NA,NA,"Thiocystis violascens","coding genes",4330,"Kegg","igc","usually","high",NA,"strain","Thiocystis violascens",73141,"species"
1300258,NA,NA,"Alteromonas mediterranea UM7","coding genes",4330,"Kegg","igc","usually","high",NA,"strain","Alteromonas mediterranea",314275,"species"
1225522,NA,NA,"Salmonella enterica subsp. enterica serovar Gallinarum/pullorum CDC1983-67","coding genes",4331,"Kegg","igc","usually","high",NA,"strain","Salmonella enterica",28901,"species"
1160717,NA,NA,"Salmonella enterica subsp. enterica serovar Heidelberg B182","coding genes",4332,"Kegg","igc","usually","high",NA,"strain","Salmonella enterica",28901,"species"
349102,NA,NA,"Rhodobacter sphaeroides ATCC 17025","coding genes",4333,"Kegg","igc","usually","high",NA,"strain","Cereibacter sphaeroides",1063,"species"
398511,NA,NA,"Bacillus pseudofirmus","coding genes",4335,"Kegg","igc","usually","high",NA,"strain","Alkalihalophilus pseudofirmus",79885,"species"
1117319,NA,NA,"Pseudoalteromonas spongiae","coding genes",4335,"Kegg","igc","usually","high",NA,"strain","Pseudoalteromonas spongiae",298657,"species"
1211025,NA,NA,"Enterobacter cloacae subsp. cloacae ENHKU01","coding genes",4338,"Kegg","igc","usually","high",NA,"strain","Enterobacter cloacae",550,"species"
208223,NA,NA,"Kosakonia cowanii","coding genes",4338,"Kegg","igc","usually","high",NA,"species","Kosakonia",1330547,"genus"
745776,NA,NA,"Deinococcus gobiensis","coding genes",4340,"Kegg","igc","usually","high",NA,"strain","Deinococcus gobiensis",502394,"species"
1406860,NA,NA,"Salmonella enterica subsp. enterica serovar Agona 24249","coding genes",4342,"Kegg","igc","usually","high",NA,"strain","Salmonella enterica",28901,"species"
693974,NA,NA,"Shewanella baltica BA175","coding genes",4344,"Kegg","igc","usually","high",NA,"strain","Shewanella baltica",62322,"species"
290397,NA,NA,"Anaeromyxobacter dehalogenans 2CP-C","coding genes",4346,"Kegg","igc","usually","high",NA,"strain","Anaeromyxobacter dehalogenans",161493,"species"
637905,NA,NA,"Shewanella violacea","coding genes",4346,"Kegg","igc","usually","high",NA,"strain","Shewanella violacea",60217,"species"
875328,NA,NA,"Mycobacterium sinense","coding genes",4346,"Kegg","igc","usually","high",NA,"species","Mycolicibacter",1073531,"genus"
262316,NA,NA,"Mycobacterium avium subsp. paratuberculosis K-10","coding genes",4350,"Kegg","igc","usually","high",NA,"strain","Mycobacterium avium",1764,"species"
1123366,NA,NA,"Thalassospira xiamenensis","coding genes",4351,"Kegg","igc","usually","high",NA,"strain","Thalassospira xiamenensis",220697,"species"
632,NA,NA,"Yersinia pestis PBM19","coding genes",4351,"Kegg","igc","usually","high",NA,"species","Yersinia",629,"genus"
768704,NA,NA,"Desulfosporosinus meridiei","coding genes",4352,"Kegg","igc","usually","high",NA,"strain","Desulfosporosinus meridiei",79209,"species"
767817,NA,NA,"Desulfotomaculum gibsoniae","coding genes",4352,"Kegg","igc","usually","high",NA,"strain","Desulfoscipio gibsoniae",102134,"species"
585034,NA,NA,"Escherichia coli O8 IAI1 (commensal)","coding genes",4354,"Kegg","igc","usually","high",NA,"strain","Escherichia coli",562,"species"
351605,NA,NA,"Geobacter uraniireducens","coding genes",4357,"Kegg","igc","usually","high",NA,"strain","Geotalea uraniireducens",351604,"species"
1064551,NA,NA,"Salmonella enterica subsp. enterica serovar Thompson","coding genes",4357,"Kegg","igc","usually","high",NA,"strain","Salmonella enterica",28901,"species"
652,NA,NA,"Aeromonas schubertii","coding genes",4358,"Kegg","igc","usually","high",NA,"species","Aeromonas",642,"genus"
1423144,NA,NA,"Phaeobacter gallaeciensis DSM 26640","coding genes",4359,"Kegg","igc","usually","high",NA,"strain","Phaeobacter gallaeciensis",60890,"species"
94122,NA,NA,"Shewanella sp. ANA-3","coding genes",4360,"Kegg","igc","usually","high",NA,"species","Shewanella",22,"genus"
1332080,NA,NA,"Sphingobium baderi","coding genes",4360,"Kegg","igc","usually","high",NA,"species","Sphingobium",165695,"genus"
1249634,NA,NA,"Serratia marcescens FGI94","coding genes",4361,"Kegg","igc","usually","high",NA,"strain","Serratia marcescens",615,"species"
745310,NA,NA,"Sphingomonas sp. MM-1","coding genes",4361,"Kegg","igc","usually","high",NA,"species","Sphingomonas",13687,"genus"
395495,NA,NA,"Leptothrix cholodnii","coding genes",4363,"Kegg","igc","usually","high",NA,"strain","Leptothrix cholodnii",34029,"species"
360102,NA,NA,"Yersinia pestis Antiqua (biovar Antiqua)","coding genes",4364,"Kegg","igc","usually","high",NA,"strain","Yersinia pestis",632,"species"
1494608,NA,NA,"Arthrobacter sp. PAMC 25486","coding genes",4366,"Kegg","igc","usually","high",NA,"species","Arthrobacter",1663,"genus"
1842537,NA,NA,"Hydrogenophaga sp. RAC07","coding genes",4366,"Kegg","igc","usually","high",NA,"species","Hydrogenophaga",47420,"genus"
41431,NA,NA,"Cyanothece sp. PCC 8801","coding genes",4367,"Kegg","igc","usually","high",NA,"strain","Rippkaea orientalis",2546366,"species"
149539,NA,NA,"Salmonella enterica subsp. enterica serovar Enteritidis OLF-SE1-1019-1","coding genes",4367,"Kegg","igc","usually","high",NA,"no rank","Salmonella enterica",28901,"species"
1412460,NA,NA,"Salmonella enterica subsp. enterica serovar Enteritidis EC20090135","coding genes",4368,"Kegg","igc","usually","high",NA,"strain","Salmonella enterica",28901,"species"
1175631,NA,NA,"Pectobacterium wasabiae","coding genes",4368,"Kegg","igc","usually","high",NA,"strain","Pectobacterium wasabiae",55208,"species"
715451,NA,NA,"Alteromonas naphthalenivorans","coding genes",4371,"Kegg","igc","usually","high",NA,"species","Alteromonas",226,"genus"
316,NA,NA,"Pseudomonas stutzeri 19SMN4","coding genes",4371,"Kegg","igc","usually","high",NA,"species","Pseudomonas",286,"genus"
1412459,NA,NA,"Salmonella enterica subsp. enterica serovar Enteritidis EC20090193","coding genes",4371,"Kegg","igc","usually","high",NA,"strain","Salmonella enterica",28901,"species"
342109,NA,NA,"Xanthomonas oryzae pv. oryzae MAFF 311018","coding genes",4372,"Kegg","igc","usually","high",NA,"strain","Xanthomonas oryzae",347,"species"
1095774,NA,NA,"Pantoea ananatis PA13","coding genes",4372,"Kegg","igc","usually","high",NA,"strain","Pantoea ananatis",553,"species"
651182,NA,NA,"Desulfobacula toluolica","coding genes",4375,"Kegg","igc","usually","high",NA,"strain","Desulfobacula toluolica",28223,"species"
591946,NA,NA,"Escherichia coli LF82","coding genes",4376,"Kegg","igc","usually","high",NA,"strain","Escherichia coli",562,"species"
1484118,NA,NA,"Hymenobacter sp. PAMC 26628","coding genes",4377,"Kegg","igc","usually","high",NA,"species","Hymenobacter",89966,"genus"
1484157,NA,NA,"Pantoea sp. PSNIH2","coding genes",4378,"Kegg","igc","usually","high",NA,"species","Pantoea",53335,"genus"
1903704,NA,NA,"Tumebacillus sp. AR23208","coding genes",4379,"Kegg","igc","usually","high",NA,"species","Tumebacillus",432330,"genus"
1357915,NA,NA,"Arthrobacter sp. QXT-31","coding genes",4379,"Kegg","igc","usually","high",NA,"species","Arthrobacter",1663,"genus"
93218,NA,NA,"Pandoraea apista","coding genes",4381,"Kegg","igc","usually","high",NA,"species","Pandoraea",93217,"genus"
1412461,NA,NA,"Salmonella enterica subsp. enterica serovar Enteritidis EC20090332","coding genes",4381,"Kegg","igc","usually","high",NA,"strain","Salmonella enterica",28901,"species"
1917485,NA,NA,"Sulfitobacter sp. AM1-D1","coding genes",4383,"Kegg","igc","usually","high",NA,"species","Sulfitobacter",60136,"genus"
331112,NA,NA,"Escherichia coli O9 HS (commensal)","coding genes",4384,"Kegg","igc","usually","high",NA,"strain","Escherichia coli",562,"species"
1208104,NA,NA,"Aeromonas media","coding genes",4385,"Kegg","igc","usually","high",NA,"strain","Aeromonas media",651,"species"
1727196,NA,NA,"Methylomonas sp. DH-1","coding genes",4385,"Kegg","igc","usually","high",NA,"species","Methylomonas",416,"genus"
522373,NA,NA,"Stenotrophomonas maltophilia K279a","coding genes",4386,"Kegg","igc","usually","high",NA,"strain","Stenotrophomonas maltophilia",40324,"species"
2025876,NA,NA,"Parabacteroides sp. CT06","coding genes",4386,"Kegg","igc","usually","high",NA,"species","Parabacteroides",375288,"genus"
1616788,NA,NA,"Paenibacillus bovis","coding genes",4387,"Kegg","igc","usually","high",NA,"species","Paenibacillus",44249,"genus"
991905,NA,NA,"Polymorphum gilvum","coding genes",4393,"Kegg","igc","usually","high",NA,"strain","Polymorphum gilvum",991904,"species"
910348,NA,NA,"Escherichia coli P12b","coding genes",4393,"Kegg","igc","usually","high",NA,"strain","Escherichia coli",562,"species"
1345695,NA,NA,"Clostridium saccharobutylicum","coding genes",4393,"Kegg","igc","usually","high",NA,"strain","Clostridium saccharobutylicum",169679,"species"
121292,NA,NA,"Pseudarthrobacter sulfonivorans","coding genes",4393,"Kegg","igc","usually","high",NA,"species","Pseudarthrobacter",1742993,"genus"
402882,NA,NA,"Shewanella baltica OS185","coding genes",4394,"Kegg","igc","usually","high",NA,"strain","Shewanella baltica",62322,"species"
452662,NA,NA,"Sphingobium japonicum","coding genes",4394,"Kegg","igc","usually","high",NA,"strain","Sphingobium indicum",332055,"species"
549,NA,NA,"Pantoea agglomerans C410P1","coding genes",4394,"Kegg","igc","usually","high",NA,"species","Pantoea",53335,"genus"
2005460,NA,NA,"Chondrocystis sp. NIES-4102","coding genes",4394,"Kegg","igc","usually","high",NA,"species","Chondrocystis",268175,"genus"
1905730,NA,NA,"Pectobacterium parmentieri RNS08.42.1A","coding genes",4395,"Kegg","igc","usually","high",NA,"species","Pectobacterium",122277,"genus"
414996,NA,NA,"Actinopolyspora erythraea","coding genes",4396,"Kegg","igc","usually","high",NA,"species","Actinopolyspora",1849,"genus"
316057,NA,NA,"Rhodopseudomonas palustris BisB5","coding genes",4397,"Kegg","igc","usually","high",NA,"strain","Rhodopseudomonas palustris",1076,"species"
701347,NA,NA,"Enterobacter lignolyticus SCF1","coding genes",4399,"Kegg","igc","usually","high",NA,"strain","[Enterobacter] lignolyticus",1334193,"species"
1434118,NA,NA,"Methanosarcina siciliae C2J","coding genes",4401,"Kegg","igc","usually","high",NA,"strain","Methanosarcina siciliae",38027,"species"
1412462,NA,NA,"Salmonella enterica subsp. enterica serovar Enteritidis EC20090531","coding genes",4402,"Kegg","igc","usually","high",NA,"strain","Salmonella enterica",28901,"species"
253,NA,NA,"Chryseobacterium indologenes","coding genes",4402,"Kegg","igc","usually","high",NA,"species","Chryseobacterium",59732,"genus"
1304892,NA,NA,"Xanthomonas axonopodis Xac29-1","coding genes",4404,"Kegg","igc","usually","high",NA,"strain","Xanthomonas axonopodis",53413,"species"
1003191,NA,NA,"Salmonella enterica subsp. enterica serovar Tennessee","coding genes",4405,"Kegg","igc","usually","high",NA,"strain","Salmonella enterica",28901,"species"
1904640,NA,NA,"Betaproteobacteria bacterium GR16-43","coding genes",4406,"Kegg","igc","usually","high",NA,"species","Betaproteobacteria",28216,"class"
243365,NA,NA,"Chromobacterium violaceum","coding genes",4407,"Kegg","igc","usually","high",NA,"strain","Chromobacterium violaceum",536,"species"
1267753,NA,NA,"Salmonella enterica subsp. enterica serovar Javiana","coding genes",4407,"Kegg","igc","usually","high",NA,"strain","Salmonella enterica",28901,"species"
657309,NA,NA,"Bacteroides xylanisolvens","coding genes",4407,"Kegg","igc","usually","high",NA,"strain","Bacteroides xylanisolvens",371601,"species"
225937,NA,NA,"Marinobacter adhaerens","coding genes",4410,"Kegg","igc","usually","high",NA,"strain","Marinobacter adhaerens",1033846,"species"
666686,NA,NA,"Bacillus sp. 1NLA3E","coding genes",4410,"Kegg","igc","usually","high",NA,"species","Bacillus",1386,"genus"
382245,NA,NA,"Aeromonas salmonicida","coding genes",4413,"Kegg","igc","usually","high",NA,"strain","Aeromonas salmonicida",645,"species"
1821621,NA,NA,"Marinobacterium sp. ST58-10","coding genes",4413,"Kegg","igc","usually","high",NA,"species","Marinobacterium",48075,"genus"
29471,NA,NA,"Pectobacterium atrosepticum 21A","coding genes",4414,"Kegg","igc","usually","high",NA,"species","Pectobacterium",122277,"genus"
925775,NA,NA,"Xanthomonas vesicatoria","coding genes",4416,"Kegg","igc","usually","high",NA,"strain","Xanthomonas vesicatoria",56460,"species"
291112,NA,NA,"Photorhabdus asymbiotica","coding genes",4417,"Kegg","igc","usually","high",NA,"species","Photorhabdus",29487,"genus"
930169,NA,NA,"Alcanivorax dieselolei","coding genes",4417,"Kegg","igc","usually","high",NA,"strain","Alcanivorax dieselolei",285091,"species"
338969,NA,NA,"Rhodoferax ferrireducens","coding genes",4418,"Kegg","igc","usually","high",NA,"strain","Rhodoferax ferrireducens",192843,"species"
611301,NA,NA,"Xanthomonas citri subsp. citri UI7","coding genes",4422,"Kegg","igc","usually","high",NA,"no rank","Xanthomonas citri",346,"species"
1440052,NA,NA,"Escherichia albertii","coding genes",4422,"Kegg","igc","usually","high",NA,"strain","Escherichia albertii",208962,"species"
158822,NA,NA,"Cedecea neteri","coding genes",4423,"Kegg","igc","usually","high",NA,"species","Cedecea",158483,"genus"
611301,NA,NA,"Xanthomonas citri subsp. citri MN11","coding genes",4423,"Kegg","igc","usually","high",NA,"no rank","Xanthomonas citri",346,"species"
611301,NA,NA,"Xanthomonas citri subsp. citri MN12","coding genes",4424,"Kegg","igc","usually","high",NA,"no rank","Xanthomonas citri",346,"species"
1308548,NA,NA,"Xanthomonas citri subsp. citri UI6","coding genes",4424,"Kegg","igc","usually","high",NA,"strain","Xanthomonas citri",346,"species"
82983,NA,NA,"Obesumbacterium proteus","coding genes",4424,"Kegg","igc","usually","high",NA,"species","Obesumbacterium",82982,"genus"
122355,NA,NA,"Pseudomonas psychrophila","coding genes",4425,"Kegg","igc","usually","high",NA,"species","Pseudomonas",286,"genus"
611301,NA,NA,"Xanthomonas citri subsp. citri MN10","coding genes",4428,"Kegg","igc","usually","high",NA,"no rank","Xanthomonas citri",346,"species"
190486,NA,NA,"Xanthomonas citri pv. citri 306","coding genes",4429,"Kegg","igc","usually","high",NA,"strain","Xanthomonas citri",346,"species"
251221,NA,NA,"Gloeobacter violaceus","coding genes",4430,"Kegg","igc","usually","high",NA,"strain","Gloeobacter violaceus",33072,"species"
1008297,NA,NA,"Salmonella enterica subsp. enterica serovar Typhimurium 798","coding genes",4430,"Kegg","igc","usually","high",NA,"strain","Salmonella enterica",28901,"species"
575788,NA,NA,"Vibrio tasmaniensis","coding genes",4431,"Kegg","igc","usually","high",NA,"strain","Vibrio atlanticus",693153,"species"
639283,NA,NA,"Starkeya novella","coding genes",4431,"Kegg","igc","usually","high",NA,"strain","Starkeya novella",921,"species"
1182590,NA,NA,"Pseudomonas pseudoalcaligenes","coding genes",4431,"Kegg","igc","usually","high",NA,"strain","Pseudomonas oleovorans",301,"species"
1005048,NA,NA,"Collimonas fungivorans","coding genes",4432,"Kegg","igc","usually","high",NA,"strain","Collimonas fungivorans",158899,"species"
93222,NA,NA,"Pandoraea sputorum","coding genes",4432,"Kegg","igc","usually","high",NA,"species","Pandoraea",93217,"genus"
216895,NA,NA,"Vibrio vulnificus CMCP6","coding genes",4433,"Kegg","igc","usually","high",NA,"strain","Vibrio vulnificus",672,"species"
443143,NA,NA,"Geobacter sp. M18","coding genes",4434,"Kegg","igc","usually","high",NA,"species","Geobacter",28231,"genus"
1288394,NA,NA,"Aeromonas hydrophila ML09-119","coding genes",4434,"Kegg","igc","usually","high",NA,"strain","Aeromonas hydrophila",644,"species"
547048,NA,NA,"Yersinia pestis biovar Medievalis Harbin 35","coding genes",4436,"Kegg","igc","usually","high",NA,"strain","Yersinia pestis",632,"species"
561231,NA,NA,"Pectobacterium parmentieri WPP163","coding genes",4437,"Kegg","igc","usually","high",NA,"strain","Pectobacterium parmentieri",1905730,"species"
44454,NA,NA,"Mycobacterium avium subsp. avium DJO-44271","coding genes",4438,"Kegg","igc","usually","high",NA,"subspecies","Mycobacterium avium",1764,"species"
400668,NA,NA,"Marinomonas sp. MWYL1","coding genes",4439,"Kegg","igc","usually","high",NA,"species","Marinomonas",28253,"genus"
